dataset_label,source_or_family,format,json_top_level_type,candidate_record_path,exact_record_count,estimated_record_count,field_path,inferred_scalar_type,null_count,null_rate,unique_count_or_status,min_string_length,median_string_length,max_string_length,language_script_profile,candidate_text,candidate_id,candidate_metadata,name_suggests_korean,name_suggests_english,name_suggests_source_target_original_translation,name_suggests_cleaning_normalization,evidence_status
LOCAL_DIR_026,VALID_KO_TO_EN,JSON,object,root.data[*],150018,150018,root.data.license,"{""string"": 150018}",0,0.0,1,4,4,4,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_DIR_026,VALID_KO_TO_EN,JSON,object,root.data[*],150018,150018,root.data.mt,"{""string"": 150018}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,11,172,1669,,True,False,False,False,False,True,False,LOCAL_OBSERVED
LOCAL_DIR_026,VALID_KO_TO_EN,JSON,object,root.data[*],150018,150018,root.data.ner,"{""null"": 125372, ""object"": 24646}",125372,0.8357130477676012,NOT_COMPUTED_HIGH_CARDINALITY,,,,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_DIR_026,VALID_KO_TO_EN,JSON,object,root.data[*],150018,150018,root.data.sn,"{""string"": 150018}",0,0.0,150018,8,21,24,,False,True,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_DIR_026,VALID_KO_TO_EN,JSON,object,root.data[*],150018,150018,root.data.source,"{""string"": 150018}",0,0.0,2,5,6,6,,False,False,True,False,False,True,False,LOCAL_OBSERVED
LOCAL_DIR_026,VALID_KO_TO_EN,JSON,object,root.data[*],150018,150018,root.data.source_language,"{""string"": 150018}",0,0.0,1,2,2,2,,False,False,True,False,False,True,False,LOCAL_OBSERVED
LOCAL_DIR_026,VALID_KO_TO_EN,JSON,object,root.data[*],150018,150018,root.data.style,"{""string"": 150018}",0,0.0,1,3,3,3,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_DIR_026,VALID_KO_TO_EN,JSON,object,root.data[*],150018,150018,root.data.subdomain,"{""string"": 150018}",0,0.0,15,2,4,6,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_DIR_026,VALID_KO_TO_EN,JSON,object,root.data[*],150018,150018,root.data.target_language,"{""string"": 150018}",0,0.0,1,2,2,2,,False,False,True,False,False,True,False,LOCAL_OBSERVED
LOCAL_DIR_026,VALID_KO_TO_EN,JSON,object,root.data[*],150018,150018,root.data.word_count_en,"{""integer"": 150018}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,,,,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_DIR_026,VALID_KO_TO_EN,JSON,object,root.data[*],150018,150018,root.data.word_count_ko,"{""integer"": 150018}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,,,,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_DIR_026,VALID_KO_TO_EN,JSON,object,root.data[*],150018,150018,root.data.word_ratio,"{""number"": 150018}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,,,,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,1_구어체(1),XLSX,N/A,sheet:Sheet0[row>=2],200000,200000,sheet:Sheet0[row>=2].SID,"{""integer"": 200000}",0,0.0,200000,,,,,False,True,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,1_구어체(1),XLSX,N/A,sheet:Sheet0[row>=2],200000,200000,sheet:Sheet0[row>=2].번역문,"{""string"": 200000}",0,0.0,199992,10,49,312,"{""digit"": 0.00299246, ""emoji_symbol"": 6.63e-06, ""latin"": 0.79796008, ""other"": 5.549e-05, ""punctuation"": 0.02793452, ""whitespace"": 0.17105082}",True,False,False,False,True,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,1_구어체(1),XLSX,N/A,sheet:Sheet0[row>=2],200000,200000,sheet:Sheet0[row>=2].원문,"{""string"": 200000}",0,0.0,200000,4,24,109,"{""digit"": 0.00688803, ""emoji_symbol"": 8.28e-06, ""hangul"": 0.72759381, ""latin"": 0.00747465, ""other"": 9.78e-05, ""punctuation"": 0.04019302, ""whitespace"": 0.21774441}",True,False,False,True,False,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,1_구어체(2),XLSX,N/A,sheet:Sheet0[row>=2],200000,200000,sheet:Sheet0[row>=2].SID,"{""number"": 200000}",0,0.0,200000,,,,,False,True,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,1_구어체(2),XLSX,N/A,sheet:Sheet0[row>=2],200000,200000,sheet:Sheet0[row>=2].번역문,"{""string"": 200000}",0,0.0,199996,10,53,255,"{""digit"": 0.00316479, ""emoji_symbol"": 1.066e-05, ""latin"": 0.80080232, ""other"": 7.546e-05, ""punctuation"": 0.0273122, ""whitespace"": 0.16863456}",True,False,False,False,True,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,1_구어체(2),XLSX,N/A,sheet:Sheet0[row>=2],200000,200000,sheet:Sheet0[row>=2].원문,"{""string"": 200000}",0,0.0,200000,4,27,117,"{""digit"": 0.00706139, ""emoji_symbol"": 1.074e-05, ""hangul"": 0.73072756, ""latin"": 0.00678812, ""other"": 0.00010793, ""punctuation"": 0.03881555, ""whitespace"": 0.21648872}",True,False,False,True,False,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,XLSX,N/A,sheet:Sheet0[row>=2],100000,100000,sheet:Sheet0[row>=2].Set Nr.,"{""integer"": 100000}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,,,,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,XLSX,N/A,sheet:Sheet0[row>=2],100000,100000,sheet:Sheet0[row>=2].대분류,"{""string"": 100000}",0,0.0,5,2,4,5,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,XLSX,N/A,sheet:Sheet0[row>=2],100000,100000,sheet:Sheet0[row>=2].발화자,"{""string"": 100000}",0,0.0,4,3,3,3,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,XLSX,N/A,sheet:Sheet0[row>=2],100000,100000,sheet:Sheet0[row>=2].번역문,"{""string"": 100000}",0,0.0,99916,10,63,332,"{""digit"": 0.0035586, ""emoji_symbol"": 1.5e-07, ""latin"": 0.78197312, ""other"": 3.277e-05, ""punctuation"": 0.03393943, ""whitespace"": 0.18049594}",True,False,False,False,True,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,XLSX,N/A,sheet:Sheet0[row>=2],100000,100000,sheet:Sheet0[row>=2].상황,"{""string"": 100000}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,2,14,59,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,XLSX,N/A,sheet:Sheet0[row>=2],100000,100000,sheet:Sheet0[row>=2].소분류,"{""string"": 100000}",0,0.0,59,2,2,12,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,2_대화체,XLSX,N/A,sheet:Sheet0[row>=2],100000,100000,sheet:Sheet0[row>=2].원문,"{""string"": 100000}",0,0.0,99987,5,29,162,"{""digit"": 0.00768382, ""hangul"": 0.7234217, ""latin"": 0.00106539, ""other"": 1.662e-05, ""punctuation"": 0.04641372, ""whitespace"": 0.22139876}",True,False,False,True,False,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,XLSX,N/A,sheet:0[row>=2],200011,200011,sheet:0[row>=2].ID,"{""integer"": 200011}",0,0.0,200011,,,,,False,True,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,XLSX,N/A,sheet:0[row>=2],200011,200011,sheet:0[row>=2].URL,"{""string"": 200011}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,0,45,76,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,XLSX,N/A,sheet:0[row>=2],200011,200011,sheet:0[row>=2].날짜,"{""datetime"": 199973, ""integer"": 38}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,,,,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,XLSX,N/A,sheet:0[row>=2],200011,200011,sheet:0[row>=2].번역문,"{""string"": 200011}",0,0.0,199991,31,186,706,"{""digit"": 0.00793257, ""emoji_symbol"": 2.106e-05, ""latin"": 0.80801727, ""other"": 6.566e-05, ""punctuation"": 0.02588563, ""whitespace"": 0.1580778}",True,False,False,False,True,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,XLSX,N/A,sheet:0[row>=2],200011,200011,sheet:0[row>=2].언론사,"{""string"": 200011}",0,0.0,11,3,4,11,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,XLSX,N/A,sheet:0[row>=2],200011,200011,sheet:0[row>=2].원문,"{""string"": 200011}",0,0.0,200011,25,76,220,"{""digit"": 0.02294299, ""emoji_symbol"": 0.00017737, ""hangul"": 0.71415038, ""latin"": 0.00813016, ""other"": 0.00055992, ""punctuation"": 0.03556613, ""whitespace"": 0.21847304}",True,False,False,True,False,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,XLSX,N/A,sheet:0[row>=2],200011,200011,sheet:0[row>=2].자동분류1,"{""string"": 200011}",0,0.0,87,3,8,13,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,XLSX,N/A,sheet:0[row>=2],200011,200011,sheet:0[row>=2].자동분류2,"{""null"": 2, ""string"": 200009}",2,9.999450030248336e-06,88,0,6,13,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(1)_200226,XLSX,N/A,sheet:0[row>=2],200011,200011,sheet:0[row>=2].자동분류3,"{""null"": 4, ""string"": 200007}",4,1.999890006049667e-05,88,0,0,13,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),XLSX,N/A,sheet:0[row>=2],200541,200541,sheet:0[row>=2].ID,"{""integer"": 200541}",0,0.0,200541,,,,,False,True,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),XLSX,N/A,sheet:0[row>=2],200541,200541,sheet:0[row>=2].URL,"{""string"": 200541}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,0,45,76,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),XLSX,N/A,sheet:0[row>=2],200541,200541,sheet:0[row>=2].날짜,"{""datetime"": 96692, ""integer"": 103849}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,,,,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),XLSX,N/A,sheet:0[row>=2],200541,200541,sheet:0[row>=2].번역문,"{""string"": 200541}",0,0.0,200247,20,133,609,"{""digit"": 0.00685395, ""emoji_symbol"": 2.12e-05, ""hangul"": 7e-08, ""latin"": 0.81026699, ""other"": 7.805e-05, ""punctuation"": 0.02429283, ""whitespace"": 0.15848691}",True,False,False,False,True,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),XLSX,N/A,sheet:0[row>=2],200541,200541,sheet:0[row>=2].언론사,"{""string"": 200541}",0,0.0,11,3,4,11,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),XLSX,N/A,sheet:0[row>=2],200541,200541,sheet:0[row>=2].원문,"{""string"": 200541}",0,0.0,200541,15,57,199,"{""digit"": 0.01941033, ""emoji_symbol"": 0.00016671, ""hangul"": 0.72413713, ""latin"": 0.00632017, ""other"": 0.00040047, ""punctuation"": 0.03297248, ""whitespace"": 0.21659272}",True,False,False,True,False,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),XLSX,N/A,sheet:0[row>=2],200541,200541,sheet:0[row>=2].자동분류1,"{""string"": 200541}",0,0.0,94,3,8,26,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),XLSX,N/A,sheet:0[row>=2],200541,200541,sheet:0[row>=2].자동분류2,"{""null"": 323, ""string"": 200218}",323,0.0016106432101166345,88,0,5,13,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(2),XLSX,N/A,sheet:0[row>=2],200541,200541,sheet:0[row>=2].자동분류3,"{""null"": 538, ""string"": 200003}",538,0.0026827431796989146,88,0,0,13,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),XLSX,N/A,sheet:0[row>=2],200835,200835,sheet:0[row>=2].ID,"{""integer"": 200835}",0,0.0,200835,,,,,False,True,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),XLSX,N/A,sheet:0[row>=2],200835,200835,sheet:0[row>=2].URL,"{""string"": 200835}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,0,63,76,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),XLSX,N/A,sheet:0[row>=2],200835,200835,sheet:0[row>=2].날짜,"{""integer"": 200835}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,,,,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),XLSX,N/A,sheet:0[row>=2],200835,200835,sheet:0[row>=2].번역문,"{""string"": 200835}",0,0.0,200777,24,192,609,"{""digit"": 0.00888888, ""emoji_symbol"": 1.494e-05, ""latin"": 0.80534567, ""other"": 6.047e-05, ""punctuation"": 0.02692806, ""whitespace"": 0.15876198}",True,False,False,False,True,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),XLSX,N/A,sheet:0[row>=2],200835,200835,sheet:0[row>=2].언론사,"{""string"": 200835}",0,0.0,10,3,4,6,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),XLSX,N/A,sheet:0[row>=2],200835,200835,sheet:0[row>=2].원문,"{""string"": 200835}",0,0.0,200835,19,78,192,"{""digit"": 0.02561643, ""emoji_symbol"": 0.00016912, ""hangul"": 0.70929694, ""latin"": 0.00816074, ""other"": 0.00054153, ""punctuation"": 0.03667573, ""whitespace"": 0.21953951}",True,False,False,True,False,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),XLSX,N/A,sheet:0[row>=2],200835,200835,sheet:0[row>=2].자동분류1,"{""string"": 200835}",0,0.0,86,3,7,13,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),XLSX,N/A,sheet:0[row>=2],200835,200835,sheet:0[row>=2].자동분류2,"{""string"": 200835}",0,0.0,86,0,5,13,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(3),XLSX,N/A,sheet:0[row>=2],200835,200835,sheet:0[row>=2].자동분류3,"{""string"": 200835}",0,0.0,86,0,0,13,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),XLSX,N/A,sheet:0[row>=2],200000,200000,sheet:0[row>=2].ID,"{""integer"": 200000}",0,0.0,200000,,,,,False,True,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),XLSX,N/A,sheet:0[row>=2],200000,200000,sheet:0[row>=2].URL,"{""string"": 200000}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,0,42,76,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),XLSX,N/A,sheet:0[row>=2],200000,200000,sheet:0[row>=2].날짜,"{""integer"": 200000}",0,0.0,NOT_COMPUTED_HIGH_CARDINALITY,,,,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),XLSX,N/A,sheet:0[row>=2],200000,200000,sheet:0[row>=2].번역문,"{""string"": 200000}",0,0.0,199960,21,161,685,"{""digit"": 0.00758491, ""emoji_symbol"": 1.492e-05, ""latin"": 0.81045816, ""other"": 6.504e-05, ""punctuation"": 0.02397952, ""whitespace"": 0.15789745}",True,False,False,False,True,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),XLSX,N/A,sheet:0[row>=2],200000,200000,sheet:0[row>=2].언론사,"{""string"": 200000}",0,0.0,10,3,4,6,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),XLSX,N/A,sheet:0[row>=2],200000,200000,sheet:0[row>=2].원문,"{""string"": 200000}",0,0.0,200000,18,67,204,"{""digit"": 0.02214436, ""emoji_symbol"": 0.0001507, ""hangul"": 0.71890623, ""latin"": 0.00834718, ""other"": 0.00046639, ""punctuation"": 0.03174763, ""whitespace"": 0.21823751}",True,False,False,True,False,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),XLSX,N/A,sheet:0[row>=2],200000,200000,sheet:0[row>=2].자동분류1,"{""string"": 200000}",0,0.0,86,3,8,13,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),XLSX,N/A,sheet:0[row>=2],200000,200000,sheet:0[row>=2].자동분류2,"{""string"": 200000}",0,0.0,86,0,5,13,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,3_문어체_뉴스(4),XLSX,N/A,sheet:0[row>=2],200000,200000,sheet:0[row>=2].자동분류3,"{""string"": 200000}",0,0.0,86,0,0,13,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,XLSX,N/A,sheet:Sheet0[row>=2],100646,100646,sheet:Sheet0[row>=2].ID,"{""number"": 100646}",0,0.0,100646,,,,,False,True,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,XLSX,N/A,sheet:Sheet0[row>=2],100646,100646,sheet:Sheet0[row>=2].번역문,"{""string"": 100646}",0,0.0,100642,35,151,804,"{""digit"": 0.00829635, ""emoji_symbol"": 1.699e-05, ""hangul"": 1.49e-06, ""latin"": 0.80656964, ""other"": 8.693e-05, ""punctuation"": 0.02471159, ""whitespace"": 0.16031701}",True,False,False,False,True,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,XLSX,N/A,sheet:Sheet0[row>=2],100646,100646,sheet:Sheet0[row>=2].원문,"{""string"": 100646}",0,0.0,100646,21,66,223,"{""digit"": 0.02145439, ""emoji_symbol"": 8.426e-05, ""hangul"": 0.70934847, ""latin"": 0.01343589, ""other"": 0.00082414, ""punctuation"": 0.03134923, ""whitespace"": 0.22350362}",True,False,False,True,False,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,4_한국문화,XLSX,N/A,sheet:Sheet0[row>=2],100646,100646,sheet:Sheet0[row>=2].키워드,"{""string"": 100646}",0,0.0,102,2,11,30,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,5_조례,XLSX,N/A,sheet:Sheet0[row>=2],100298,100298,sheet:Sheet0[row>=2].ID,"{""number"": 100298}",0,0.0,100298,,,,,False,True,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,5_조례,XLSX,N/A,sheet:Sheet0[row>=2],100298,100298,sheet:Sheet0[row>=2].번역문,"{""string"": 100298}",0,0.0,100288,39,210,999,"{""digit"": 0.0041793, ""emoji_symbol"": 4.47e-06, ""latin"": 0.82149214, ""other"": 2.73e-06, ""punctuation"": 0.02028439, ""whitespace"": 0.15403697}",True,False,False,False,True,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,5_조례,XLSX,N/A,sheet:Sheet0[row>=2],100298,100298,sheet:Sheet0[row>=2].원문,"{""string"": 100298}",0,0.0,100297,14,70,359,"{""digit"": 0.01445812, ""emoji_symbol"": 2.415e-05, ""hangul"": 0.73431635, ""latin"": 0.00039355, ""other"": 0.00013753, ""punctuation"": 0.03880219, ""whitespace"": 0.2118681}",True,False,False,True,False,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,5_조례,XLSX,N/A,sheet:Sheet0[row>=2],100298,100298,sheet:Sheet0[row>=2].지자체,"{""string"": 100298}",0,0.0,54,2,3,10,,False,False,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,XLSX,N/A,sheet:Sheet0[row>=2],100087,100087,sheet:Sheet0[row>=2].ID,"{""number"": 100087}",0,0.0,100087,,,,,False,True,True,False,False,False,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,XLSX,N/A,sheet:Sheet0[row>=2],100087,100087,sheet:Sheet0[row>=2].번역문,"{""string"": 100087}",0,0.0,100082,26,195,704,"{""digit"": 0.0098865, ""emoji_symbol"": 1.862e-05, ""latin"": 0.81522185, ""other"": 4.581e-05, ""punctuation"": 0.02256489, ""whitespace"": 0.15226232}",True,False,False,False,True,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,XLSX,N/A,sheet:Sheet0[row>=2],100087,100087,sheet:Sheet0[row>=2].원문,"{""string"": 100087}",0,0.0,100087,22,75,186,"{""digit"": 0.02903354, ""emoji_symbol"": 0.00018419, ""hangul"": 0.72137854, ""latin"": 0.00384179, ""other"": 0.00043666, ""punctuation"": 0.03305613, ""whitespace"": 0.21206915}",True,False,False,True,False,True,False,LOCAL_OBSERVED
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,XLSX,N/A,sheet:Sheet0[row>=2],100087,100087,sheet:Sheet0[row>=2].지자체,"{""string"": 100087}",0,0.0,4,3,3,6,,False,False,True,False,False,False,False,LOCAL_OBSERVED
