relative_path,bytes,mtime_ns,sha256,format,split,direction,stability_state
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,1640578869,1786853904709869825,b08ea5e620cc25d23e4cd263d0146e64f1673de04d1d865c082ff89938b97880,JSON,TRAIN,KO_TO_EN,STABLE_FILE
01.데이터/1.Training/원천데이터/TS1/기술과학분야_한영_train_set.json,1640578869,1786853904838202805,b08ea5e620cc25d23e4cd263d0146e64f1673de04d1d865c082ff89938b97880,JSON,TRAIN,KO_TO_EN,STABLE_FILE
01.데이터/2.Validation/라벨링데이터/VL1/기술과학분야_한영_valid_set.json,205220147,1786853853476599040,7e4adc920654a3321539f214ae082e273d6a38abfe59c5a2f9282208a3a41863,JSON,VALID,KO_TO_EN,STABLE_FILE
01.데이터/2.Validation/원천데이터/VS1/기술과학분야_한영_valid_set.json,205220147,1786853853502265636,7e4adc920654a3321539f214ae082e273d6a38abfe59c5a2f9282208a3a41863,JSON,VALID,KO_TO_EN,STABLE_FILE
