relative_path,bytes,mtime_ns,sha256,format,split,direction,stability_state
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,1009131497,1786853066489703121,922fa5e307d80436644f63ec180be387dc4b3c63b5ffaf86b43f0f834515c0f1,JSON,TRAIN,EN_TO_KO,STABLE_FILE
01.데이터/1.Training/라벨링데이터/TL2/일상생활및구어체_한영_train_set.json,972643210,1786853065411706074,5e0fdf49b5c7b3b1ca89b4e9c7b6d16c91f23b6a51e555ca7e92a89e82e45c67,JSON,TRAIN,KO_TO_EN,STABLE_FILE
01.데이터/1.Training/원천데이터/TS1/일상생활및구어체_영한_train_set.json,1009131497,1786853066614369444,922fa5e307d80436644f63ec180be387dc4b3c63b5ffaf86b43f0f834515c0f1,JSON,TRAIN,EN_TO_KO,STABLE_FILE
01.데이터/1.Training/원천데이터/TS2/일상생활및구어체_한영_train_set.json,972643210,1786853065474039237,5e0fdf49b5c7b3b1ca89b4e9c7b6d16c91f23b6a51e555ca7e92a89e82e45c67,JSON,TRAIN,KO_TO_EN,STABLE_FILE
01.데이터/2.Validation/라벨링데이터/VL1/일상생활및구어체_영한_valid_set.json,131341219,1786853031931114004,ca574c2d5c14efd8513ed95a6a950ffe14896b1cfc1ada77db7f8fd5f4358c3c,JSON,VALID,EN_TO_KO,STABLE_FILE
01.데이터/2.Validation/라벨링데이터/VL1/일상생활및구어체_한영_valid_set.json,121536888,1786853031443448673,02dce9c0cc9c6da6ef088b410715b0397d667f349ad05df9ce8be91aacd6a1cc,JSON,VALID,KO_TO_EN,STABLE_FILE
01.데이터/2.Validation/원천데이터/VS1/일상생활및구어체_영한_valid_set.json,131341219,1786853031942113973,ca574c2d5c14efd8513ed95a6a950ffe14896b1cfc1ada77db7f8fd5f4358c3c,JSON,VALID,EN_TO_KO,STABLE_FILE
01.데이터/2.Validation/원천데이터/VS1/일상생활및구어체_한영_valid_set.json,121536888,1786853031439782017,02dce9c0cc9c6da6ef088b410715b0397d667f349ad05df9ce8be91aacd6a1cc,JSON,VALID,KO_TO_EN,STABLE_FILE
01.데이터/2.Validation/원천데이터/VS1.zip,30422138,1786853025536464867,f7cd73e0be354dfa554cf7ca8ae1b30148d459a5d9b7205420a3ab8814c45efc,ZIP,UNSPLIT,FIELD_ORDER_ONLY,STABLE_FILE
